id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
228770,Somalia,SOM,-0.14424499999999998,42.645165000000006,"[-0.14424499999999998, 42.645165000000006]",Recommended figure,Conflict,total,36,2025-09-06,2025-09-01,2025-09-06,2025,39549,Somalia: Unclear/Unknown - Lower Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Kismayo, Lower Juba, Somalia","0.06968, 42.74497; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.850735Z,"Somalia: 36 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 36 people were displaced from Jamaame, Lower Juba towards Kismayo, Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228769,Somalia,SOM,1.94157095,41.826673549999995,"[1.94157095, 41.826673549999995]",Recommended figure,Conflict,total,4,2025-09-06,2025-09-01,2025-09-06,2025,39543,Somalia: Unclear/Unknown - Gedo - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Belet Xaawo, Gedo, Somalia; Lower Juba, Somalia","3.43559, 41.7337; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.785816Z,"Somalia: 4 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 4 people were displaced from Belet Xaawo, Gedo towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228768,Somalia,SOM,1.42848095,42.44711355,"[1.42848095, 42.44711355]",Recommended figure,Conflict,total,18,2025-09-06,2025-09-01,2025-09-06,2025,39548,Somalia: Unclear/Unknown - Bay - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Lower Juba, Somalia","2.40941, 42.97458; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.730891Z,"Somalia: 18 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from Diinsoor, Bay towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228767,Somalia,SOM,0.25861595,42.33230855,"[0.25861595, 42.33230855]",Recommended figure,Conflict,total,6,2025-09-06,2025-09-01,2025-09-06,2025,39549,Somalia: Unclear/Unknown - Lower Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Lower Juba, Somalia","0.06968, 42.74497; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.667705Z,"Somalia: 6 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Jamaame, Lower Juba towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228766,Somalia,SOM,3.81645,43.43285,"[3.81645, 43.43285]",Recommended figure,Conflict,total,17,2025-09-06,2025-09-01,2025-09-06,2025,39542,Somalia: Unclear/Unknown - Bakool - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Waajid, Bakool, Somalia","3.81645, 43.43285",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.608478Z,"Somalia: 17 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 17 people were displaced from and towards Waajid, Bakool , arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228765,Somalia,SOM,10.61616,47.36795,"[10.61616, 47.36795]",Recommended figure,Conflict,total,25,2025-09-06,2025-09-01,2025-09-06,2025,39546,Somalia: Unclear/Unknown - Sanaag - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Ceerigaabo, Sanaag, Somalia","10.61616, 47.36795",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.554924Z,"Somalia: 25 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 25 people were displaced from and towards Ceerigaabo, Sanaag , arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228764,Somalia,SOM,10.92131,49.39993,"[10.92131, 49.39993]",Recommended figure,Disaster,total,13,2025-09-06,2025-09-01,2025-09-06,2025,33452,Somalia: Drought - Bari - 01/09/2025,,,2025-09-01,2025-09-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia","10.92131, 49.39993",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.501881Z,"Somalia: 13 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced from and towards Bossaso, Bari , arriving in the week of 01 September 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228763,Somalia,SOM,10.61616,47.36795,"[10.61616, 47.36795]",Recommended figure,Disaster,total,51,2025-09-06,2025-09-01,2025-09-06,2025,33459,Somalia: Drought - Sanaag - 01/09/2025,,,2025-09-01,2025-09-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceerigaabo, Sanaag, Somalia","10.61616, 47.36795",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.443524Z,"Somalia: 51 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 51 people were displaced from and towards Ceerigaabo, Sanaag , arriving in the week of 01 September 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228762,Somalia,SOM,3.206,42.35912,"[3.206, 42.35912]",Recommended figure,Conflict,total,11,2025-09-06,2025-09-01,2025-09-06,2025,39543,Somalia: Unclear/Unknown - Gedo - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia","3.206, 42.35912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.384294Z,"Somalia: 11 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced from and towards Garbahaarey, Gedo , arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228761,Somalia,SOM,3.504575,42.451645,"[3.504575, 42.451645]",Recommended figure,Conflict,total,17,2025-09-06,2025-09-01,2025-09-06,2025,39543,Somalia: Unclear/Unknown - Gedo - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia; Luuq, Gedo, Somalia","3.206, 42.35912; 3.80315, 42.54417",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:48:17.326435Z,"Somalia: 17 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 17 people were displaced from Luuq, Gedo towards Garbahaarey, Gedo, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228760,Somalia,SOM,0.54611095,42.48810855,"[0.54611095, 42.48810855]",Recommended figure,Conflict,total,12,2025-09-06,2025-09-01,2025-09-06,2025,39550,Somalia: Unclear/Unknown - Middle Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jilib, Middle Juba, Somalia; Lower Juba, Somalia","0.64467, 43.05657; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.269075Z,"Somalia: 12 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced from Jilib, Middle Juba towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228759,Somalia,SOM,0.82276595,42.33022355,"[0.82276595, 42.33022355]",Recommended figure,Conflict,total,28,2025-09-06,2025-09-01,2025-09-06,2025,39550,Somalia: Unclear/Unknown - Middle Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Lower Juba, Somalia","1.19798, 42.7408; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.207676Z,"Somalia: 28 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 28 people were displaced from Bu'aale, Middle Juba towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228758,Somalia,SOM,1.3923984,42.10228895,"[1.3923984, 42.10228895]",Recommended figure,Conflict,total,16,2025-09-06,2025-09-01,2025-09-06,2025,39543,Somalia: Unclear/Unknown - Gedo - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Lower Juba, Somalia","2.3372449, 42.2849308; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:17.152469Z,"Somalia: 16 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 16 people were displaced from Baardheere, Gedo towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228757,Somalia,SOM,1.03809095,41.99119355,"[1.03809095, 41.99119355]",Recommended figure,Conflict,total,12,2025-09-06,2025-09-01,2025-09-06,2025,39550,Somalia: Unclear/Unknown - Middle Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.4475519, 41.9196471; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:48:17.102491Z,"Somalia: 12 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced from Saakow, Middle Juba towards Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228756,Somalia,SOM,0.29773499999999997,41.780245,"[0.29773499999999997, 41.780245]",Recommended figure,Conflict,total,9,2025-09-06,2025-09-01,2025-09-06,2025,39550,Somalia: Unclear/Unknown - Middle Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Badhaadhe, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","-1.03316, 41.49775; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:48:17.041617Z,"Somalia: 9 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from Saakow, Middle Juba towards Badhaadhe, Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228755,Somalia,SOM,0.63383,42.742885,"[0.63383, 42.742885]",Recommended figure,Conflict,total,33,2025-09-06,2025-09-01,2025-09-06,2025,39550,Somalia: Unclear/Unknown - Middle Juba - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Jamaame, Lower Juba, Somalia","1.19798, 42.7408; 0.06968, 42.74497",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:16.982676Z,"Somalia: 33 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 33 people were displaced from Bu'aale, Middle Juba towards Jamaame, Lower Juba, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228754,Somalia,SOM,4.3122,45.455985,"[4.3122, 45.455985]",Recommended figure,Conflict,total,27,2025-09-06,2025-09-01,2025-09-06,2025,39547,Somalia: Unclear/Unknown - Hiraan - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia; Bulo Burto, Hiiraan, Somalia","4.72434, 45.37964; 3.90006, 45.53233",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:48:16.928741Z,"Somalia: 27 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 27 people were displaced from Bulo Burto, Hiraan towards Belet Weyne, Hiraan, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228808,Somalia,SOM,2.12264,45.27402,"[2.12264, 45.27402]",Recommended figure,Conflict,total,3,2025-09-06,2025-09-01,2025-09-06,2025,39544,Somalia: Unclear/Unknown - Lower Shabelle - 01/09/2025,,,2025-09-01,2025-09-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia; Banadir, Banaadir, Somalia","2.1381, 45.1212; 2.10718, 45.42684",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T08:19:46.907543Z,"Somalia: 3 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 3 people were displaced from Afgooye, Lower Shabelle towards Banadir, Banadir, arriving in the week of 01 September 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228752,Somalia,SOM,4.72434,45.37964,"[4.72434, 45.37964]",Recommended figure,Disaster,total,21,2025-09-06,2025-09-01,2025-09-06,2025,33455,Somalia: Drought - Hiraan - 01/09/2025,,,2025-09-01,2025-09-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia","4.72434, 45.37964",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:16.812749Z,"Somalia: 21 displacements, 01 September - 06 September. According to Protection and Return Monitoring Network (PRMN), a total of 21 people were displaced from and towards Belet Weyne, Hiraan , arriving in the week of 01 September 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228745,Somalia,SOM,10.71422,48.33591,"[10.71422, 48.33591]",Recommended figure,Disaster,total,60,2025-08-31,2025-08-31,2025-08-31,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia","10.71422, 48.33591",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.895702Z,"Somalia: 60 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 60 people were displaced from and towards Badhan, Sanaag , arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228735,Somalia,SOM,0.41990500000000003,42.64308,"[0.41990500000000003, 42.64308]",Recommended figure,Conflict,total,21,2025-08-31,2025-08-31,2025-08-31,2025,39534,Somalia: Unclear/Unknown - Middle Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","1.19798, 42.7408; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.201256Z,"Somalia: 21 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 21 people were displaced from Bu'aale, Middle Juba towards Kismayo, Lower Juba, arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228734,Somalia,SOM,-0.14424499999999998,42.645165000000006,"[-0.14424499999999998, 42.645165000000006]",Recommended figure,Conflict,total,37,2025-08-31,2025-08-31,2025-08-31,2025,39540,Somalia: Unclear/Unknown - Lower Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Kismayo, Lower Juba, Somalia","0.06968, 42.74497; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.128854Z,"Somalia: 37 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 37 people were displaced from Jamaame, Lower Juba towards Kismayo, Lower Juba, arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228784,Somalia,SOM,0.35717499999999996,42.90077,"[0.35717499999999996, 42.90077]",Recommended figure,Conflict,total,6,2025-08-31,2025-08-31,2025-08-31,2025,39534,Somalia: Unclear/Unknown - Middle Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Jilib, Middle Juba, Somalia","0.06968, 42.74497; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:48:29.126353Z,"Somalia: 6 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Jilib, Middle Juba towards Jamaame, Lower Juba, arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228779,Somalia,SOM,0.63383,42.742885,"[0.63383, 42.742885]",Recommended figure,Conflict,total,8,2025-08-31,2025-08-31,2025-08-31,2025,39534,Somalia: Unclear/Unknown - Middle Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Jamaame, Lower Juba, Somalia","1.19798, 42.7408; 0.06968, 42.74497",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:48:28.830466Z,"Somalia: 8 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced from Bu'aale, Middle Juba towards Jamaame, Lower Juba, arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228753,Somalia,SOM,0.5909,41.78618,"[0.5909, 41.78618]",Recommended figure,Conflict,total,22,2025-08-31,2025-08-31,2025-08-31,2025,39540,Somalia: Unclear/Unknown - Lower Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia","0.5909, 41.78618",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:16.867951Z,"Somalia: 22 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 22 people were displaced from and towards Afmadow, Lower Juba , arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228746,Somalia,SOM,2.1381,45.1212,"[2.1381, 45.1212]",Recommended figure,Conflict,total,200,2025-08-31,2025-08-31,2025-08-31,2025,39531,Somalia: Unclear/Unknown - Lower Shabelle - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia","2.1381, 45.1212",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.960171Z,"Somalia: 200 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 200 people were displaced from and towards Afgooye, Lower Shabelle , arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228736,Somalia,SOM,10.207754999999999,50.106065,"[10.207754999999999, 50.106065]",Recommended figure,Disaster,total,6,2025-08-31,2025-08-31,2025-08-31,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bandarbeyla, Bari, Somalia; Bossaso, Bari, Somalia","9.4942, 50.8122; 10.92131, 49.39993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.266129Z,"Somalia: 6 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Bandarbeyla, Bari towards Bossaso, Bari, arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228744,Somalia,SOM,4.3122,45.455985,"[4.3122, 45.455985]",Recommended figure,Conflict,total,13,2025-08-31,2025-08-31,2025-08-31,2025,39536,Somalia: Unclear/Unknown - Hiraan - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia; Bulo Burto, Hiiraan, Somalia","4.72434, 45.37964; 3.90006, 45.53233",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:45.831802Z,"Somalia: 13 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced from Bulo Burto, Hiraan towards Belet Weyne, Hiraan, arriving in the week of 31 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228743,Somalia,SOM,9.74917,48.82194,"[9.74917, 48.82194]",Recommended figure,Disaster,total,37,2025-08-31,2025-08-31,2025-08-31,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhahar, Sanaag, Somalia","9.74917, 48.82194",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.769442Z,"Somalia: 37 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 37 people were displaced from and towards Dhahar, Sanaag , arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228742,Somalia,SOM,3.40329,45.61273,"[3.40329, 45.61273]",Recommended figure,Disaster,total,7,2025-08-31,2025-08-31,2025-08-31,2025,32969,Somalia: Drought - Hiraan - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jalalaqsi, Hiiraan, Somalia","3.40329, 45.61273",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.710094Z,"Somalia: 7 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from and towards Jalalaqsi, Hiraan , arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228741,Somalia,SOM,4.72434,45.37964,"[4.72434, 45.37964]",Recommended figure,Disaster,total,16,2025-08-31,2025-08-31,2025-08-31,2025,32969,Somalia: Drought - Hiraan - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia","4.72434, 45.37964",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.639137Z,"Somalia: 16 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 16 people were displaced from and towards Belet Weyne, Hiraan , arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228740,Somalia,SOM,11.19664,49.636375,"[11.19664, 49.636375]",Recommended figure,Disaster,total,15,2025-08-31,2025-08-31,2025-08-31,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Qandala, Bari, Somalia","10.92131, 49.39993; 11.47197, 49.87282",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:45.572234Z,"Somalia: 15 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from Qandala, Bari towards Bossaso, Bari, arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228739,Somalia,SOM,10.602505,49.814965,"[10.602505, 49.814965]",Recommended figure,Disaster,total,7,2025-08-31,2025-08-31,2025-08-31,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Iskushuban, Bari, Somalia","10.92131, 49.39993; 10.2837, 50.23",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:45.491698Z,"Somalia: 7 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from Iskushuban, Bari towards Bossaso, Bari, arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228738,Somalia,SOM,10.92131,49.39993,"[10.92131, 49.39993]",Recommended figure,Disaster,total,18,2025-08-31,2025-08-31,2025-08-31,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia","10.92131, 49.39993",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.411156Z,"Somalia: 18 displacements, 31 August - 31 August. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from and towards Bossaso, Bari , arriving in the week of 31 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
